ID,round,code_final,code_mid,who,container,batch_number,fridge,worm_species,worm_number,fungi_species,fungi_density_1,fungi_density_2,fungi_density_3,bacteria_species,bacteria_density_1,bacteria_density_2,premix,mineral_1_type,mineral_1_grainsize,mineral_1_ratio,mineral_2_type,mineral_2_grainsize,mineral_2_ratio,mineral_3_type,mineral_3_grainsize,mineral_3_ratio,mineral_check,organic_matter_type,addition_nitrogen_mmol_l,addition_phosphorus_mmol_l,enzyme1_species,enzyme1_density,enzyme2_species,enzyme2_density,enzyme3_species,enzyme3_density,enzyme_dosing_frequency,chelates_type,chelates_concentration_uM,water_flowrate_text,water_frequency,biochar,status,weight_mid_total_kg,EC_mid_uScm,pH_mid,temperature_mid_degC,weight_final_total_kg,EC_final_uScm,pH_final,temperature_final_degC,pco2_container_ppm,precipitation,alkalinity_forst_mid_umol_l,alkalinity_geomar_mid_umol_l,alkalinity_forst_final_umol_l,alkalinity_geomar_final_umol_l,DIC_mid_mg_l,DIC_final_mg_l,DOC_mid_mg_l,DOC_final_mg_l,ICP_Al_ug_l,ICP_Cd_ug_l,ICP_Cu_ug_l,ICP_Fe_ug_l,ICP_Li_ug_l,ICP_Mn_ug_l,ICP_Ni_ug_l,ICP_Sr_ug_l,ICP_Zn_ug_l,ICP_Ca_mg_l,ICP_K_mg_l,ICP_Mg_mg_l,ICP_Na_mg_l,ICP_P_mg_l,ICP_Si_mg_l,DSi_umol_l,analysis,LOI_C%,IC_mid_Li_umol_l,IC_mid_Na_umol_l,IC_mid_NH4_umol_l,IC_mid_K_umol_l,IC_mid_Ca_umol_l,IC_mid_Mg_umol_l,IC_mid_F_umol_l,IC_mid_Cl_umol_l,IC_mid_NO2_umol_l,IC_mid_Br_umol_l,IC_mid_NO3_umol_l,IC_mid_PO4_umol_l,IC_mid_SO4_umol_l,IC_final_Li_umol_l,IC_final_Na_umol_l,IC_final_NH4_umol_l,IC_final_K_umol_l,IC_final_Ca_umol_l,IC_final_Mg_umol_l,IC_final_F_umol_l,IC_final_Cl_umol_l,IC_final_NO2_umol_l,IC_final_Br_umol_l,IC_final_NO3_umol_l,IC_final_PO4_umol_l,IC_final_SO4_umol_l
480,3,3F-074,3M-074,Thomas,5,74,5,No Worm,0,K._petricola_A._pullulans,,,,B._subtilis_C._metallidurans,,,,Basalt_Lavagestein,0 to 2,50,Dunite,AFS 80 (0.125),50,No Mineral,No Mineral,0,OKAY,Straw,,,Urease,370,No Enzyme,No Enzyme,No Enzyme,No Enzyme,2,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,0.72,1056,8.651,,1.31,706,8.232,,,,9051.875,,6053.49,,,70.402,,63.613,8.4,0.022,20.4,124,2.3,1.6,114,239,29.8,79.2,36.3,24,,0.04,23.8,,Yes,-0.0036,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
481,3,3F-075,3M-075,Thomas,5,75,5,No Worm,0,K._petricola_A._pullulans,,,,B._subtilis_C._metallidurans,,,,Dunite,AFS 20 (1),50,Basalt_Lavagestein,0 to 2,50,No Mineral,No Mineral,0,OKAY,Straw,,,Laccase,40,No Enzyme,No Enzyme,No Enzyme,No Enzyme,2,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,0.8,709,8.713,,1.68,501,8.083,,,,6102.56,,4206.985,,,47.906,,57.684,25.6,0.027,12.1,143,1.42,4.32,66.1,235,31.4,49.6,19.9,16.5,,0.04,17.4,,Yes,-0.0022,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
482,3,3F-076,3M-076,Thomas,5,76,5,No Worm,0,K._petricola_A._pullulans,,,,B._subtilis_C._metallidurans,,,,Dunite,AFS 20 (1),50,Basalt_Lavagestein,0.063,50,No Mineral,No Mineral,0,OKAY,Straw,,,Laccase,40,No Enzyme,No Enzyme,No Enzyme,No Enzyme,2,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,0.81,854,8.469,,1.65,562,8.304,,,,7588.555,,4905.98,,,56.919,,57.233,8.5,0.023,11.5,196,1.65,21.8,59.8,268,37.4,48.4,24.8,17.2,,0.04,17.1,,Yes,-0.0003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
483,3,3F-077,3M-077,Thomas,5,77,5,No Worm,0,K._petricola_A._pullulans,,,,B._subtilis_C._metallidurans,,,,Dunite,AFS 20 (1),50,Basalt_Basaltgestein,0.063,50,No Mineral,No Mineral,0,OKAY,Straw,,,Laccase,40,No Enzyme,No Enzyme,No Enzyme,No Enzyme,2,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,0.87,504,8.43,,1.83,476,8.338,,,,4022.225,,3959.505,,,46.846,,12.371,3.2,0.036,19.1,7.3,1.22,0.3,19.6,73.5,15.2,20.5,18.8,47.9,,0.02,7.49,,Yes,0.0716,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
484,3,3F-078,3M-078,Thomas,5,78,5,No Worm,0,K._petricola_A._pullulans,,,,B._subtilis_C._metallidurans,,,,Dunite,AFS 20 (1),50,Diabase,No Mineral,50,No Mineral,No Mineral,0,OKAY,Straw,,,Laccase,40,No Enzyme,No Enzyme,No Enzyme,No Enzyme,2,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,0.8,565,8.514,,1.48,463,8.256,,,,4349.66,,3498.295,,,40.812,,13.889,6.1,0.016,14.6,10.3,2.89,0.19,14.6,111,20,35.1,21.7,21.6,,0.02,7.38,,Yes,1.0799,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
485,3,3F-079,3M-079,Thomas,5,79,5,No Worm,0,K._petricola_A._pullulans,,,,B._subtilis_C._metallidurans,,,,Dunite,AFS 20 (1),50,Steel_slag,??,50,No Mineral,No Mineral,0,OKAY,Straw,,,Laccase,40,No Enzyme,No Enzyme,No Enzyme,No Enzyme,2,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,0.83,6410,12.399,,1.83,7240,12.484,,,,13719.995,,15317.285,,,-0.055,,117.317,66.5,0.006,14.8,0.2,2.56,0.21,14.3,1368,691,29,0.01,17.3,,0.04,-0.16,,Yes,0.9531,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
486,3,3F-080,3M-080,Thomas,5,80,5,No Worm,0,K._petricola_A._pullulans,,,,B._subtilis_C._metallidurans,,,,Basalt_Lavagestein,0 to 2,50,Dunite,AFS 80 (0.125),50,No Mineral,No Mineral,0,OKAY,Straw,,,Laccase,40,No Enzyme,No Enzyme,No Enzyme,No Enzyme,2,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,0.83,840,8.412,,1.77,558,8.018,,,,7459.715,,4875.33,,,57.369,,44.257,5.3,0.014,11.9,123,1.62,21.9,71.6,199,32.7,50,26.7,15,,0.07,19.6,,Yes,-0.0168,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
487,3,3F-081,3M-081,Tullia,10,81,5,Apporrectodea_caliginosa,4,No Fungi,,,,No Bacteria,,,,Basalt_Basaltgestein,0.063,30,Dunite,AFS 80 (0.125),40,Basalt_Lavagestein,0 to 2,30,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,0.89,2430,11.843,,1.19,560,9.121,,,,9925.035,,2940.53,,,9.868,,173.059,235,0.022,225,0.6,-0.15,0.45,37.7,642,32.5,54.9,0.01,57.1,,0.03,-0.073,,Yes,0.787,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
488,3,3F-082,3M-082,Tullia,10,82,5,Apporrectodea_caliginosa,4,No Fungi,,,,No Bacteria,,,,Dunite,No.11 (0.063),30,Basalt_Basaltgestein,1 to 3,30,Basalt_Lavagestein,0 to 2,40,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,0.94,953,8.663,,1.66,756,8.665,,,,10134.895,,7473.81,,,86.675,,16.818,2.6,0.001,4.3,6.2,1.61,0.54,24.7,51,16.5,50.2,61.7,23.8,,0.03,12.6,,Yes,0.0294,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
489,3,3F-083,3M-083,Tullia,10,83,5,Allolobophora_chlorotica,4,No Fungi,,,,No Bacteria,,,,Basalt_Basaltgestein,0.063,30,Dunite,AFS 80 (0.125),40,Basalt_Lavagestein,0 to 2,30,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,1.02,695,8.588,,1.88,803,8.498,,,,9730.225,,8187.33,,,95.523,,28.078,2.4,0.027,4.7,32.6,1.05,50.5,23.5,218,25.3,45.1,54.4,46.8,,0.05,20.9,,Yes,0.0316,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
490,3,3F-084,3M-084,Tullia,10,84,5,Allolobophora_chlorotica,4,No Fungi,,,,No Bacteria,,,,Dunite,No.11 (0.063),30,Basalt_Basaltgestein,1 to 3,30,Basalt_Lavagestein,0 to 2,40,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,1.07,972,8.699,,2.03,589,8.624,,,,10964.595,,7979.885,,,91.977,,14.971,1.2,0.005,4.08,7.3,1.26,2.06,32.7,139,15.2,54.3,66.2,23,,0.03,12.1,,Yes,0.0237,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
491,3,3F-085,3M-085,Tullia,5,85,5,Apporrectodea_caliginosa,4,No Fungi,,,,No Bacteria,,,,Basalt_Basaltgestein,1 to 3,20,Dunite,AFS 20 (1),20,Basalt_Lavagestein,0.063,60,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,0.97,998,8.57,,1.3,1168,8.681,,,,10171.415,,12304.225,,,139.849,,51.416,4.3,0.015,4.91,93.3,2.69,50.6,22.5,207,38.6,103,79.1,50.7,,0.04,25.5,,Yes,-0.007,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
492,3,3F-086,3M-086,Tullia,5,86,5,Apporrectodea_caliginosa,4,No Fungi,,,,No Bacteria,,,,Basalt_Lavagestein,0 to 2,20,Dunite,AFS 20 (1),20,Basalt_Basaltgestein,0.063,60,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,0.85,1777,8.571,,1.3,1877,8.622,,,,15666.325,,15541.415,,,107.764,,374.371,0.9,0.062,4.44,33.1,1.92,561,29,288,42.5,55.5,181,124,,0.05,32.4,,Yes,0.095,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
493,3,3F-087,3M-087,Tullia,5,87,5,Allolobophora_chlorotica,4,No Fungi,,,,No Bacteria,,,,Basalt_Basaltgestein,1 to 3,20,Dunite,AFS 20 (1),20,Basalt_Lavagestein,0.063,60,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,1.18,1800,8.218,,2.15,1240,8.488,,,,15307.3,,10776.97,,,94.139,,197.556,13.4,0.044,5.12,209,2.86,348,30.4,426,70.2,87.9,75.9,50.5,,0.08,35.6,,Yes,-0.0073,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
494,3,3F-088,3M-088,Tullia,5,88,5,Allolobophora_chlorotica,4,No Fungi,,,,No Bacteria,,,,Basalt_Lavagestein,0 to 2,20,Dunite,AFS 20 (1),20,Basalt_Basaltgestein,0.063,60,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,1.11,878,8.61,,1.82,1176,8.758,,,,9309.89,,11855.535,,,116.937,,102.302,1.3,0.059,6.61,27,1.31,253,21.5,187,24.7,41.9,96.5,81.1,,0.03,21.8,,Yes,0.059,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
495,3,3F-089,3M-089,Tullia,5,89,5,Apporrectodea_caliginosa,4,No Fungi,,,,No Bacteria,,,,Dunite,No.11 (0.063),30,Basalt_Lavagestein,0.063,40,Basalt_Basaltgestein,1 to 3,30,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,1.1,572,8.58,,2.12,476,8.579,,,,5413.01,,4414.21,,,52.568,,6.204,18.8,0.005,4.18,5.9,1.15,0.6,9.43,45.3,16.8,32.6,31.1,19.9,,0.03,6.2,,Yes,-0.0019,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
496,3,3F-090,3M-090,Tullia,5,90,5,Apporrectodea_caliginosa,4,No Fungi,,,,No Bacteria,,,,Dunite,AFS 20 (1),30,Dunite,AFS 80 (0.125),30,Basalt_Lavagestein,0.063,40,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,0.96,1236,8.473,,1.44,1310,8.455,,,,12470.565,,11811.57,,,107.803,,193.006,7.6,0.029,12.6,150,3.45,477,48.7,221,48.8,107,97,42.3,,0.08,23.2,,Yes,-0.0076,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
497,3,3F-091,3M-091,Tullia,10,91,6,Apporrectodea_caliginosa,4,No Fungi,,,,No Bacteria,,,,Basalt_Basaltgestein,0.063,50,Basalt_Basaltgestein,1 to 3,50,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 2 (100 mL/day),Once a day,No Biochar,Okay,1.16,632,8.562,,2.05,879,8.632,,,,5678.105,,8597.745,,,82.594,,77.795,2.7,0.056,9.26,12.8,1.28,13.6,23.2,167,29,26.7,66,56.1,,0.02,19.9,,Yes,0.0841,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
498,3,3F-092,3M-092,Tullia,10,92,6,Apporrectodea_caliginosa,4,No Fungi,,,,No Bacteria,,,,Basalt_Basaltgestein,0.063,70,Basalt_Basaltgestein,1 to 3,30,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 2 (100 mL/day),Once a day,No Biochar,Okay,1.01,700,8.59,,1.56,889,8.594,,,,6515.275,,8481.605,,,86.519,,71.473,2.9,0.1,10,14.2,1.2,47.5,19.8,146,26.3,29.3,58.2,74.8,,0.02,18.1,,Yes,1.6682,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
499,3,3F-093,3M-093,Tullia,10,93,6,Apporrectodea_caliginosa,4,No Fungi,,,,No Bacteria,,,,Basalt_Basaltgestein,0.063,30,Basalt_Basaltgestein,1 to 3,70,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 2 (100 mL/day),Once a day,No Biochar,Okay,1.12,559,8.389,,1.96,532,8.309,,,,4930.87,,4675.81,,,54.89,,18.486,10.9,0.067,6.75,36.6,0.9,4.56,26.5,212,26.5,21.4,28.4,31.9,,0.03,17.9,,Yes,0.0871,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
500,3,3F-094,3M-094,Tullia,10,94,6,Allolobophora_chlorotica,4,No Fungi,,,,No Bacteria,,,,Basalt_Basaltgestein,0.063,50,Basalt_Basaltgestein,1 to 3,50,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 2 (100 mL/day),Once a day,No Biochar,Okay,1.19,803,8.576,,2.24,1162,8.401,,,,8037.985,,11575.935,,,110.665,,124.418,2.8,0.068,2.47,68.1,1.33,327,21.6,352,44.6,30.8,99.3,55.7,,0.02,34.2,,Yes,0.0648,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
501,3,3F-095,3M-095,Tullia,10,95,6,Allolobophora_chlorotica,4,No Fungi,,,,No Bacteria,,,,Basalt_Basaltgestein,0.063,70,Basalt_Basaltgestein,1 to 3,30,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 2 (100 mL/day),Once a day,No Biochar,Okay,1.07,833,8.633,,1.94,1215,8.518,,,,8356.94,,12180.365,,,117.885,,127.527,1.7,0.071,5.03,50.6,1.33,257,23.3,261,35.7,34.3,102,81.2,,0.02,31.1,,Yes,0.109,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502,3,3F-096,3M-096,Tullia,10,96,6,Allolobophora_chlorotica,4,No Fungi,,,,No Bacteria,,,,Basalt_Basaltgestein,0.063,30,Basalt_Basaltgestein,1 to 3,70,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 2 (100 mL/day),Once a day,No Biochar,Okay,1.12,522,8.775,,2.34,455,8.486,,,,4376.865,,3997.07,,,46.978,,15.856,5.7,0.039,7.63,26.1,0.92,0.96,20.5,188,24.5,17.5,23.9,26.6,,0.03,16.7,,Yes,0.0839,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
503,3,3F-097,3M-097,Tullia,10,97,6,Apporrectodea_caliginosa,4,No Fungi,,,,No Bacteria,,,,Dunite,AFS 80 (0.125),70,Dunite,AFS 20 (1),30,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 2 (100 mL/day),Once a day,No Biochar,Okay,1.15,762,8.438,,2.45,600,8.176,,,,7895.795,,5921.28,,,69.885,,39.199,0.7,0.031,5.43,91.1,1.54,23.4,47.2,233,30.7,36.4,40.9,11.8,,0.08,24.4,,Yes,-0.0202,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
504,3,3F-098,3M-098,Tullia,10,98,6,Allolobophora_chlorotica,4,No Fungi,,,,No Bacteria,,,,Dunite,AFS 80 (0.125),70,Dunite,AFS 20 (1),30,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 2 (100 mL/day),Once a day,No Biochar,Okay,1.3,749,8.358,,2.86,529,8.058,,,,7415.21,,5404.735,,,63.864,,34.096,0.5,0.014,6.99,54.8,1.58,9.63,41.5,235,29.1,37.4,36.2,12.1,,0.06,20.8,,Yes,-0.0279,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
505,3,3F-099,3M-099,Tullia,5,99,6,Allobophora_chlorotica,4,No Fungi,,,,No Bacteria,,,,Dunite,No.11 (0.063),30,Basalt_Lavagestein,0.063,40,Basalt_Basaltgestein,1 to 3,30,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,1.12,760,8.657,,1.65,1361,8.658,,,,7769.62,,14078.9,,,138.915,,140.748,3.2,0.205,7.42,22.6,1.96,23.3,119,43.6,15.6,81.5,143,42.8,,0.03,12.5,,Yes,-0.0063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
506,3,3F-100,3M-100,Tullia,5,100,6,Allobophora_chlorotica,4,No Fungi,,,,No Bacteria,,,,Dunite,AFS 20 (1),30,Dunite,AFS 80 (0.125),30,Basalt_Lavagestein,0.063,40,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,1.15,1455,8.513,,1.67,1231,8.513,,,,15111.51,,12949.99,,,134.315,,124.511,4.7,0.127,10.8,112,3.23,45.9,129,258,40.1,97,93.7,38.3,,0.07,25.4,,Yes,-0.0313,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
507,3,3F-101,3M-101,Tullia,10,101,6,Apporrectodea_caliginosa,4,No Fungi,,,,No Bacteria,,,,Dunite,AFS 80 (0.125),70,Dunite,AFS 20 (1),30,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Once a day,No Biochar,Okay,1.1,1051,8.453,,2.05,829,8.307,,,,11337.52,,8733.195,,,100.88,,51.381,0.3,0.015,6.69,110,1.97,39.7,104,338,31.8,57,67.5,15.3,,0.03,31.4,,Yes,-0.0293,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
